Date,City,co,dew,humidity,no2,o3,pm10,pm25,pressure,so2,temperature,merged_wind_gust,merged_wind_speed,Dplus7,Dplus7City,TotalCases,Population,daily_growth_rt_percent
19/03/2020,Belfast,2.5,1,80,12.4,19.1,20,30,1030,1.6,3,,2.5,26/03/2020,43916Belfast,75,340220,0
20/03/2020,Belfast,2.6,0,75,11.9,19.9,18,25,1033,1.6,5,,4.8,27/03/2020,43917Belfast,86,340220,114.6666667
23/03/2020,Belfast,3.3,4.5,81,9.2,19.5,29,,1021,1.7,8,,4.3,30/03/2020,43920Belfast,160,340220,186.0465116
24/03/2020,Belfast,3,5.5,72.5,5.5,27.4,32,,1016,1.6,10,12.8,5.1,31/03/2020,43921Belfast,166,340220,103.75
25/03/2020,Belfast,3.1,7.5,87,12,24.2,25,50,1021,1.8,10,,4.3,01/04/2020,43922Belfast,200,340220,120.4819277
26/03/2020,Belfast,,5.5,81,11.9,17.1,17,30,1026,0.9,7.5,,4.1,02/04/2020,43923Belfast,226,340220,113
27/03/2020,Belfast,0.7,6,87,8.3,15.5,14,21,1029,1.1,8,,4.8,03/04/2020,43924Belfast,272,340220,120.3539823
30/03/2020,Belfast,,3,75,5.5,,16,35,1040,0.9,7.5,,4.8,06/04/2020,43927Belfast,377,340220,138.6029412
31/03/2020,Belfast,,2.5,72.5,4.7,32.5,17,23,1036.5,0.7,7,,3.3,07/04/2020,43928Belfast,396,340220,105.0397878
01/04/2020,Belfast,0.9,3.5,78.5,4.9,29.7,11,21,1024.5,0.6,8,,4.1,08/04/2020,43929Belfast,429,340220,108.3333333
02/04/2020,Belfast,0.9,4.5,81,3.2,30.8,13,25,1014.5,0.7,8,12.3,4.6,09/04/2020,43930Belfast,482,340220,112.3543124
03/04/2020,Belfast,1,4.5,81,7.6,26.9,14,26,1015,1.1,8,,4.1,10/04/2020,43931Belfast,514,340220,106.6390041
08/04/2020,Belfast,1.1,6.5,73.5,8.7,22.8,18,34,1024,1.5,10.5,,3,15/04/2020,43936Belfast,649,340220,126.2645914
09/04/2020,Belfast,1.3,8,87,11,16.7,18,38,1025,2.1,10.5,,2.8,16/04/2020,43937Belfast,689,340220,106.1633282
26/04/2020,Belfast,0.4,4.5,68.5,2.9,31.3,16,46,1012,1,9,,2.8,03/05/2020,43954Belfast,1173,340220,170.2467344
27/04/2020,Belfast,0.4,4,73.5,7.8,27.1,8,13,1009,2.1,7,,2,04/05/2020,43955Belfast,1182,340220,100.7672634
28/04/2020,Belfast,0.6,5,81,6.9,24,12,25,1006,2.1,8,,3,05/05/2020,43956Belfast,1190,340220,100.676819
29/04/2020,Belfast,0.6,6,87,5.5,26.4,10,25,996,1.6,8,,3.8,06/05/2020,43957Belfast,1203,340220,101.092437
30/04/2020,Belfast,0.7,6,84,5.5,25.2,9,17,988.5,1.6,8,,4.8,07/05/2020,43958Belfast,1217,340220,101.1637573
01/05/2020,Belfast,0.5,5.5,76,5.9,25.5,8,10,997,1.6,8.5,,3.3,08/05/2020,43959Belfast,1224,340220,100.5751849
02/05/2020,Belfast,0.5,5,71,6,,10,13,1011,1.8,10,,3.3,09/05/2020,43960Belfast,1237,340220,101.0620915
03/05/2020,Belfast,0.6,4.5,71,6.9,,12,21,1017,2.1,9.5,,1.8,10/05/2020,43961Belfast,1243,340220,100.4850445
04/05/2020,Belfast,0.5,6,73.5,5.2,29.7,12,24,1022,2.1,10.5,,4.8,11/05/2020,43962Belfast,1248,340220,100.4022526
05/05/2020,Belfast,0.4,4.5,70.5,4.9,30.1,10,21,1023,1.9,9,,4.8,12/05/2020,43963Belfast,1252,340220,100.3205128
06/05/2020,Belfast,0.6,5,70,6,29.3,16,34,1025,2.1,10,,3.8,13/05/2020,43964Belfast,1258,340220,100.4792332
07/05/2020,Belfast,1,8,82,11,33,20,46,1020,2.1,11.5,,2.5,14/05/2020,43965Belfast,1264,340220,100.4769475
08/05/2020,Belfast,1.2,11,82,10.6,15.9,20,57,1017,2.6,14,,1.5,15/05/2020,43966Belfast,1267,340220,100.2373418
09/05/2020,Belfast,1.2,10.5,76,8.7,14.3,14,42,1014,2.6,14,,3,16/05/2020,43967Belfast,1276,340220,100.7103394
10/05/2020,Belfast,0.5,4,64,2.8,25.9,9,17,1018.5,2.6,9,,9.2,17/05/2020,43968Belfast,1276,340220,100
11/05/2020,Belfast,0.3,-2,56,4.2,26.4,10,13,1028,2.1,7,,5.4,18/05/2020,43969Belfast,1283,340220,100.5485893
12/05/2020,Belfast,0.5,3.5,72.5,4.2,28.5,11,16,1021.5,1.6,8,,3.6,19/05/2020,43970Belfast,1286,340220,100.233827
13/05/2020,Belfast,0.3,-1.5,56,4.2,26.9,9,13,1022,1.8,6.5,,4.3,20/05/2020,43971Belfast,1290,340220,100.311042
14/05/2020,Belfast,0.5,2,62,7.9,25.6,10,14,1025,2.1,9,,2.5,21/05/2020,43972Belfast,1294,340220,100.3100775
15/05/2020,Belfast,0.6,5,71,4.6,29.7,10,16,1026,1.9,10,,3,22/05/2020,43973Belfast,1299,340220,100.3863988
16/05/2020,Belfast,0.7,6,73.5,4.9,28.1,8,19,1023,2.1,10.5,,3.3,23/05/2020,43974Belfast,1301,340220,100.1539646
17/05/2020,Belfast,1.1,10,84,4.7,24,10,21,1019,2.1,12,12.8,4.8,24/05/2020,43975Belfast,1302,340220,100.076864
18/05/2020,Belfast,1.2,10,81,9.8,23.6,8,17,1018,2.5,13.5,,4.8,25/05/2020,43976Belfast,1308,340220,100.4608295
19/05/2020,Belfast,1.3,12.5,82,8.4,20.4,10,17,1020,3.1,15,,4.1,26/05/2020,43977Belfast,1312,340220,100.3058104
20/05/2020,Belfast,1,9.5,84,6,19.5,11,30,1018,2.5,11.5,,3.6,27/05/2020,43978Belfast,1313,340220,100.0762195
21/05/2020,Belfast,1.4,9,78.5,7.4,27.3,14,31,1016,2.6,12.5,,2.8,28/05/2020,43979Belfast,1311,340220,99.84767708
22/05/2020,Belfast,1.5,6.5,64,3.7,27.7,15,30,1000,2.6,13,19.5,12,29/05/2020,43980Belfast,1299,340220,99.08466819
23/05/2020,Belfast,0.3,5,66,2.8,26.9,18,25,1010.5,0.6,11,15.6,9.2,30/05/2020,43981Belfast,1301,340220,100.1539646
24/05/2020,Belfast,0.3,9,82,3.2,26.4,17,30,1026.5,0.6,13,12.3,5.6,31/05/2020,43982Belfast,1303,340220,100.1537279
23/02/2020,Birmingham,,,,4.8,27.5,4,8,,0.7,,,,01/03/2020,43891Birmingham,1,1141816,0
24/02/2020,Birmingham,,,,3.6,26.3,4,8,,0.6,,,,02/03/2020,43892Birmingham,2,1141816,200
27/02/2020,Birmingham,,,84.3,11.9,23.1,10,23,1001.6,0.9,2.7,6.5,2,05/03/2020,43895Birmingham,3,1141816,150
01/03/2020,Birmingham,,,76.8,2,31.7,11,24,985.5,0.7,4.8,10.9,5.4,08/03/2020,43898Birmingham,4,1141816,133.3333333
02/03/2020,Birmingham,,,93.3,13.6,20,9,25,987,0.7,3.1,5.4,2.9,09/03/2020,43899Birmingham,5,1141816,125
03/03/2020,Birmingham,,,,11,24,13,29,,0.9,,,,10/03/2020,43900Birmingham,9,1141816,180
04/03/2020,Birmingham,,,91,16.9,17.5,9,24,1004.5,0.8,4.1,2.7,1.5,11/03/2020,43901Birmingham,15,1141816,166.6666667
05/03/2020,Birmingham,,,92.3,13.7,18.7,14,50,997.2,0.9,3.8,8,3.6,12/03/2020,43902Birmingham,22,1141816,146.6666667
06/03/2020,Birmingham,,,81.7,22.7,14.3,19,55,1005.4,1.1,2.8,4.3,2,13/03/2020,43903Birmingham,36,1141816,163.6363636
07/03/2020,Birmingham,,,85.5,6.1,23.2,12,34,1012.4,0.9,8.8,11.8,4.5,14/03/2020,43904Birmingham,43,1141816,119.4444444
08/03/2020,Birmingham,,,77.5,2.5,31.2,7,16,1002,0.7,9.2,12.4,6.7,15/03/2020,43905Birmingham,55,1141816,127.9069767
09/03/2020,Birmingham,,,80.5,4.8,25.8,9,21,1008,0.9,6.3,10.3,5.1,16/03/2020,43906Birmingham,70,1141816,127.2727273
10/03/2020,Birmingham,,,86.6,4.2,24.8,2,4,1001.1,0.9,11.4,10.6,4.5,17/03/2020,43907Birmingham,94,1141816,134.2857143
11/03/2020,Birmingham,,,80,3.8,28.7,10,23,1007.2,0.9,8.8,11.5,5,18/03/2020,43908Birmingham,126,1141816,134.0425532
12/03/2020,Birmingham,,,67,3.4,27.5,10,21,1006.4,0.9,5.1,15.6,7,19/03/2020,43909Birmingham,161,1141816,127.7777778
13/03/2020,Birmingham,,,84.5,9.9,22,9,20,1016,1,5.6,7.6,3.7,20/03/2020,43910Birmingham,213,1141816,132.2981366
14/03/2020,Birmingham,,,90.7,5.1,24,7,20,1010.9,1,8.3,9.3,3.6,21/03/2020,43911Birmingham,243,1141816,114.084507
15/03/2020,Birmingham,,,91.3,4.2,29.1,4,10,1004.7,1,7.5,9.2,3.7,22/03/2020,43912Birmingham,269,1141816,110.6995885
16/03/2020,Birmingham,,,76.7,10.5,23.5,10,23,1021.1,1,5.9,7,2,23/03/2020,43913Birmingham,334,1141816,124.1635688
17/03/2020,Birmingham,,,90.2,6.2,20.4,7,17,1023.5,,7.7,12.7,4.5,24/03/2020,43914Birmingham,401,1141816,120.0598802
18/03/2020,Birmingham,,,97,14.7,14.1,5,13,1023.4,0.2,6.6,6,2.6,25/03/2020,43915Birmingham,462,1141816,115.2119701
19/03/2020,Birmingham,,,89.6,10.2,21.4,8,21,1027.4,0.3,4.4,5.3,2.5,26/03/2020,43916Birmingham,554,1141816,119.9134199
20/03/2020,Birmingham,,,86.2,6.6,23.6,10,21,1030.2,0.3,4.4,11.6,4.6,27/03/2020,43917Birmingham,624,1141816,112.6353791
21/03/2020,Birmingham,,,76.5,4.2,25.3,10,21,1026.9,0.2,4,9.6,3.7,28/03/2020,43918Birmingham,704,1141816,112.8205128
22/03/2020,Birmingham,,,73.5,4.7,24,14,41,1027.1,0.3,4.7,7.2,2.5,29/03/2020,43919Birmingham,811,1141816,115.1988636
23/03/2020,Birmingham,,,67.5,13.9,14,19,52,1025.5,0.5,5.3,7.5,3.2,30/03/2020,43920Birmingham,934,1141816,115.1664612
24/03/2020,Birmingham,,,76.3,11.8,20.7,29,70,1023.8,0.5,8.6,5.2,2.6,31/03/2020,43921Birmingham,1065,1141816,114.0256959
25/03/2020,Birmingham,,,58.6,9,23.8,26,65,1023.5,0.6,6.3,3.7,1.6,01/04/2020,43922Birmingham,1173,1141816,110.1408451
26/03/2020,Birmingham,,,53,10.2,27.8,34,80,1023.8,0.9,6.1,7.6,3.2,02/04/2020,43923Birmingham,1275,1141816,108.6956522
27/03/2020,Birmingham,,,76,6.4,36.5,40,93,1025.5,0.7,4.3,10.2,5,03/04/2020,43924Birmingham,1356,1141816,106.3529412
28/03/2020,Birmingham,,,76,3.1,32.5,14,30,1030.3,0.5,6.6,15.7,7,04/04/2020,43925Birmingham,1438,1141816,106.0471976
29/03/2020,Birmingham,,,59,2.1,31.7,11,24,1041,0.5,5,17,8,05/04/2020,43926Birmingham,1508,1141816,104.867872
30/03/2020,Birmingham,,,74,6.1,26.2,9,24,1036.9,0.7,2.2,9.2,4.2,06/04/2020,43927Birmingham,1568,1141816,103.9787798
31/03/2020,Birmingham,,,70.3,3.8,29.6,11,25,1032.9,0.7,5.8,8.3,3.3,07/04/2020,43928Birmingham,1642,1141816,104.7193878
01/04/2020,Birmingham,,,75,7.5,28.3,10,24,1023.5,0.9,6.5,7.7,2.7,08/04/2020,43929Birmingham,1717,1141816,104.5676005
02/04/2020,Birmingham,,,78,3.6,28.4,9,21,1014.8,0.7,8.1,8,2.7,09/04/2020,43930Birmingham,1765,1141816,102.7955737
03/04/2020,Birmingham,,,74.2,4.9,27.9,12,31,1017,0.7,6.9,5.5,3,10/04/2020,43931Birmingham,1824,1141816,103.3427762
04/04/2020,Birmingham,,,86,4.8,24.6,12,37,1018.2,0.9,6.6,7,2.6,11/04/2020,43932Birmingham,1852,1141816,101.5350877
05/04/2020,Birmingham,,,55,3.3,34.3,13,32,1010.6,1,14,13,4.6,12/04/2020,43933Birmingham,1898,1141816,102.4838013
06/04/2020,Birmingham,,,64.3,2,30.8,10,23,1015.2,0.9,12.7,10.2,5,13/04/2020,43934Birmingham,1933,1141816,101.8440464
07/04/2020,Birmingham,,,61.7,7.7,23.6,17,35,1028,1,10.9,7.3,3.2,14/04/2020,43935Birmingham,2003,1141816,103.621314
08/04/2020,Birmingham,,,60.5,18.9,26.1,27,64,1025.1,1.3,15,4,1.3,15/04/2020,43936Birmingham,2070,1141816,103.3449825
09/04/2020,Birmingham,,,70.5,6.1,26.9,30,68,1024.9,1.3,12.7,6.6,3,16/04/2020,43937Birmingham,2140,1141816,103.3816425
10/04/2020,Birmingham,,,64.6,7.7,33.2,27,69,1024.2,1.5,14.7,5.7,2.3,17/04/2020,43938Birmingham,2220,1141816,103.7383178
11/04/2020,Birmingham,,,65,6.1,33.3,27,70,1022.4,1.7,16.4,4.6,1.6,18/04/2020,43939Birmingham,2277,1141816,102.5675676
12/04/2020,Birmingham,,,75.5,4,29.1,16,45,1014.6,1.3,12.7,4.5,1,19/04/2020,43940Birmingham,2325,1141816,102.1080369
13/04/2020,Birmingham,,,69.5,1.9,31.9,14,33,1028.4,1.1,6.6,12.2,5.2,20/04/2020,43941Birmingham,2373,1141816,102.0645161
14/04/2020,Birmingham,,,63.7,5.6,29.8,15,36,1029,1.1,6.5,4.7,1.5,21/04/2020,43942Birmingham,2431,1141816,102.4441635
15/04/2020,Birmingham,,,58.2,8.1,29,20,52,1022.8,1.3,9.8,4.3,2,22/04/2020,43943Birmingham,2480,1141816,102.0156314
16/04/2020,Birmingham,,,59.5,7.9,35.1,37,80,1016.1,1.8,13.3,6,2.5,23/04/2020,43944Birmingham,2528,1141816,101.9354839
17/04/2020,Birmingham,,,74,4.1,29.2,16,35,1017.8,1.3,9.4,9.7,3.7,24/04/2020,43945Birmingham,2568,1141816,101.5822785
18/04/2020,Birmingham,,,90.6,3.5,24.5,11,28,1019.1,1.1,6.2,6,2.3,25/04/2020,43946Birmingham,2605,1141816,101.44081
19/04/2020,Birmingham,,,88.6,2.7,31.8,12,28,1021.7,1.3,7.7,7.2,3,26/04/2020,43947Birmingham,2636,1141816,101.1900192
20/04/2020,Birmingham,,,56.2,2.7,32.4,17,34,1018.9,1.5,12.5,12.2,5,27/04/2020,43948Birmingham,2655,1141816,100.7207891
21/04/2020,Birmingham,,,71.2,3,32.5,21,41,1018.5,1.5,9.8,10.7,4,28/04/2020,43949Birmingham,2680,1141816,100.9416196
22/04/2020,Birmingham,,,68,4.1,33.4,27,53,1021.1,1.8,11.1,9,3.7,29/04/2020,43950Birmingham,2714,1141816,101.2686567
23/04/2020,Birmingham,,,70,5.3,31.2,23,51,1021,1.9,12.7,6,2.2,30/04/2020,43951Birmingham,2749,1141816,101.2896094
24/04/2020,Birmingham,,,61.2,6.3,33.7,25,55,1016.4,2.1,12.2,4,1.7,01/05/2020,43952Birmingham,2770,1141816,100.7639142
25/04/2020,Birmingham,,,71.7,5,25.8,17,56,1015.3,1.5,8.6,4.5,1.5,02/05/2020,43953Birmingham,2784,1141816,100.5054152
26/04/2020,Birmingham,,,71.2,4.2,34.6,21,59,1011.7,1.8,13.8,6,2,03/05/2020,43954Birmingham,2802,1141816,100.6465517
27/04/2020,Birmingham,,,67,5.3,27.9,12,26,1007.8,1.7,11.2,5.5,2.2,04/05/2020,43955Birmingham,2822,1141816,100.7137759
28/04/2020,Birmingham,,,93.6,5.4,25.2,5,15,1005.2,1.5,6.6,4.7,1.5,05/05/2020,43956Birmingham,2863,1141816,101.4528703
29/04/2020,Birmingham,,,95.2,6.1,23.1,6,21,999.1,1.4,8.3,7,2.7,06/05/2020,43957Birmingham,2886,1141816,100.8033531
30/04/2020,Birmingham,,,87.7,3.2,26.3,5,11,992.3,1.4,7.7,10.5,3.5,07/05/2020,43958Birmingham,2909,1141816,100.7969508
01/05/2020,Birmingham,,,86.7,3.5,25.4,6,15,997.4,1.4,8.3,6.6,2,08/05/2020,43959Birmingham,2937,1141816,100.9625301
02/05/2020,Birmingham,,,73.2,2.8,29.8,6,15,1010.4,1.5,9,6.2,2.3,09/05/2020,43960Birmingham,2969,1141816,101.0895472
03/05/2020,Birmingham,,,72.2,8.7,21.9,14,48,1015.6,1.5,10,5.2,1.5,10/05/2020,43961Birmingham,2987,1141816,100.6062647
04/05/2020,Birmingham,,,82,5.6,24.3,20,60,1020.2,1.7,10.7,6.6,2.3,11/05/2020,43962Birmingham,3010,1141816,100.7700033
05/05/2020,Birmingham,,,67.5,3.6,30.2,11,24,1021.3,1.7,8.7,7.7,3.2,12/05/2020,43963Birmingham,3033,1141816,100.7641196
06/05/2020,Birmingham,,,64.5,5.9,31.2,12,30,1025.3,1.9,9.7,5.3,2,13/05/2020,43964Birmingham,3054,1141816,100.6923838
07/05/2020,Birmingham,,,64,8.9,30.9,18,53,1022.2,1.8,13.8,5.3,1.7,14/05/2020,43965Birmingham,3069,1141816,100.4911591
08/05/2020,Birmingham,,,72.5,7.4,29.2,15,48,1017.7,0.7,16.9,4.3,1.5,15/05/2020,43966Birmingham,3086,1141816,100.5539264
09/05/2020,Birmingham,,,67,6.5,27.1,16,53,1013.3,0.9,17.7,4.6,1.3,16/05/2020,43967Birmingham,3098,1141816,100.3888529
10/05/2020,Birmingham,,,78,2,28.4,12,26,1012,0.7,10.2,14.7,5.6,17/05/2020,43968Birmingham,3103,1141816,100.1613944
11/05/2020,Birmingham,,,66,2.5,25.8,10,19,1022.4,0.7,6.1,12.7,5.7,18/05/2020,43969Birmingham,3116,1141816,100.4189494
12/05/2020,Birmingham,,,59.7,7,28.4,11,22,1020.3,0.9,8.7,8.2,3.2,19/05/2020,43970Birmingham,3129,1141816,100.4172015
13/05/2020,Birmingham,,,63,3,26.7,9,19,1018.4,0.9,6.8,8,2.6,20/05/2020,43971Birmingham,3141,1141816,100.3835091
14/05/2020,Birmingham,,,55.3,4.8,29.5,10,22,1023.4,1,9.2,7,3,21/05/2020,43972Birmingham,3148,1141816,100.222859
15/05/2020,Birmingham,,,68,5.9,29.1,10,22,1024.4,0.9,10,7.6,3,22/05/2020,43973Birmingham,3164,1141816,100.5082592
16/05/2020,Birmingham,,,62.7,4.8,28.7,7,16,1024.1,0.9,11.1,5,2.2,23/05/2020,43974Birmingham,3174,1141816,100.3160556
17/05/2020,Birmingham,,,70.5,2.8,27.7,8,19,1023.2,1,12.7,7,3,24/05/2020,43975Birmingham,3187,1141816,100.4095778
18/05/2020,Birmingham,,,75.2,2.2,28.3,10,23,1022.6,0.7,13.1,9,3,25/05/2020,43976Birmingham,3193,1141816,100.1882648
19/05/2020,Birmingham,,,78.2,2.2,25,7,14,1022.5,0.9,15.5,8,2.6,26/05/2020,43977Birmingham,3205,1141816,100.3758221
20/05/2020,Birmingham,,,57.5,7.7,25.3,13,28,1021,0.9,18.1,8,2.6,27/05/2020,43978Birmingham,3219,1141816,100.4368175
21/05/2020,Birmingham,,,59.3,3.6,34.3,12,27,1018.7,0.9,18.1,4.7,1.5,28/05/2020,43979Birmingham,3229,1141816,100.3106555
22/05/2020,Birmingham,,,62.6,1.4,27.7,18,39,1012.3,0.9,15.4,16.6,6,29/05/2020,43980Birmingham,3231,1141816,100.0619387
23/05/2020,Birmingham,,,64,1.2,27.8,11,23,1018.3,0.7,11.9,13.5,5,30/05/2020,43981Birmingham,3231,1141816,100
25/02/2020,Bristol,3.2,,84.3,8.7,26.9,11,25,997.8,3.1,3.8,10.3,2.8,03/03/2020,43893Bristol,1,463377,0
28/02/2020,Bristol,1.1,,93.7,12.8,18.2,11,25,999.6,2.6,7.9,14.1,6,06/03/2020,43896Bristol,2,463377,200
29/02/2020,Bristol,0.7,,83.6,5.2,28.3,10,25,984.6,3.2,5.6,17.8,8.1,07/03/2020,43897Bristol,3,463377,150
03/03/2020,Bristol,1.5,,,22.4,22.2,26,38,,3.1,,,,10/03/2020,43900Bristol,4,463377,133.3333333
05/03/2020,Bristol,0.8,,87.7,12.4,18.3,15,55,996.7,2.6,5,9,2.3,12/03/2020,43902Bristol,5,463377,125
06/03/2020,Bristol,1.6,,84.3,17.4,10.3,23,61,1006.3,2.6,5,3.5,1.5,13/03/2020,43903Bristol,8,463377,160
07/03/2020,Bristol,0.9,,88.8,12.8,23.7,18,38,1014.6,2.6,9.6,7.4,2.1,14/03/2020,43904Bristol,10,463377,125
08/03/2020,Bristol,0.2,,86.1,3.5,30.2,14,30,1004.6,3.1,8.7,13.2,4.9,15/03/2020,43905Bristol,11,463377,110
10/03/2020,Bristol,,,95,6,25.6,7,13,1004.9,3.4,10.5,16,7.4,17/03/2020,43907Bristol,15,463377,136.3636364
11/03/2020,Bristol,,,85.3,7,29.3,13,21,1009.2,3.3,8.8,13.3,4.5,18/03/2020,43908Bristol,22,463377,146.6666667
12/03/2020,Bristol,,,75.2,11,28.1,20,38,1010,3.6,6.5,14.1,5.5,19/03/2020,43909Bristol,24,463377,109.0909091
13/03/2020,Bristol,0.9,,74.8,10.7,27.1,20,34,1017.1,3.6,7.3,10,3,20/03/2020,43910Bristol,28,463377,116.6666667
14/03/2020,Bristol,1,,92,7.8,24,10,21,1011.9,3.8,9.4,9.5,3.5,21/03/2020,43911Bristol,36,463377,128.5714286
15/03/2020,Bristol,0.5,,90.6,6.3,29.9,9,25,1006.4,4.2,7.8,6.2,1.8,22/03/2020,43912Bristol,41,463377,113.8888889
16/03/2020,Bristol,0.8,,82,15.1,17.4,15,30,1022.7,4.1,6.6,5.6,1.3,23/03/2020,43913Bristol,50,463377,121.9512195
17/03/2020,Bristol,0.9,,87.7,7.4,21.6,12,21,1025.7,3.1,8.1,7.5,2,24/03/2020,43914Bristol,54,463377,108
18/03/2020,Bristol,0.6,,96,8.7,18.8,6,17,1023.6,3.1,10,7.7,2.1,25/03/2020,43915Bristol,66,463377,122.2222222
19/03/2020,Bristol,0.5,,96,10.5,20.8,10,34,1026.7,3.1,5,8.5,2.1,26/03/2020,43916Bristol,80,463377,121.2121212
20/03/2020,Bristol,3.1,,80.7,5.2,24.8,13,25,1028.7,0.7,6.2,13,4.3,27/03/2020,43917Bristol,94,463377,117.5
21/03/2020,Bristol,2.8,,71.8,4.2,25.3,13,30,1025.6,0.6,5.5,14.2,5.4,28/03/2020,43918Bristol,104,463377,110.6382979
22/03/2020,Bristol,3.1,,69,4.3,22.1,17,53,1026.1,0.7,6.1,8.6,3.1,29/03/2020,43919Bristol,116,463377,111.5384615
23/03/2020,Bristol,3.2,,65,10.8,20.2,26,61,1025.5,0.7,6.2,5,1.9,30/03/2020,43920Bristol,133,463377,114.6551724
24/03/2020,Bristol,3.2,,67.6,14.2,20.6,30,68,1024.1,1.1,8.5,3.1,2,31/03/2020,43921Bristol,151,463377,113.5338346
25/03/2020,Bristol,4.2,,64.6,12.4,16.1,30,70,1023.6,1.1,7.7,2.8,1,01/04/2020,43922Bristol,168,463377,111.2582781
26/03/2020,Bristol,3.6,,58.3,9.6,22.3,32,76,1023.5,1.1,7.7,5.8,2,02/04/2020,43923Bristol,183,463377,108.9285714
27/03/2020,Bristol,3.5,,67,8,28.9,37,89,1025,1.1,6.4,9.6,3.4,03/04/2020,43924Bristol,203,463377,110.9289617
28/03/2020,Bristol,3,,68.4,3.2,31.2,22,53,1030.4,0.7,6.6,15.2,5.4,04/04/2020,43925Bristol,213,463377,104.9261084
29/03/2020,Bristol,2.4,,61.6,1.4,29.8,14,42,1040,0.9,5.3,14.3,5.2,05/04/2020,43926Bristol,227,463377,106.57277
30/03/2020,Bristol,2.4,,71,5.1,25.2,12,38,1037.7,1.1,3.3,7.3,1.6,06/04/2020,43927Bristol,240,463377,105.7268722
31/03/2020,Bristol,2.7,,68.2,5.1,26.5,14,30,1032.6,1.1,6.3,9.1,3,07/04/2020,43928Bristol,261,463377,108.75
01/04/2020,Bristol,2.3,,73.2,9.6,22.4,15,38,1024.5,,7.2,2.5,0.8,08/04/2020,43929Bristol,289,463377,110.7279693
02/04/2020,Bristol,2.4,,75.6,6.4,27.3,13,30,1016.6,1.1,9.6,5.8,1.7,09/04/2020,43930Bristol,306,463377,105.8823529
03/04/2020,Bristol,2.4,,76.4,11,24.6,17,25,1018.1,1.3,8.5,5.1,1.8,10/04/2020,43931Bristol,324,463377,105.8823529
04/04/2020,Bristol,2,,68.6,7.4,25,15,50,1018.4,1.3,9.4,4,2.7,11/04/2020,43932Bristol,350,463377,108.0246914
05/04/2020,Bristol,1.8,,63.3,3.7,32,17,42,1009.7,1.3,14.9,10.2,4.2,12/04/2020,43933Bristol,364,463377,104
06/04/2020,Bristol,1.8,,75.5,8.7,29.6,19,30,1016.7,1.4,12.2,7.8,2.8,13/04/2020,43934Bristol,380,463377,104.3956044
07/04/2020,Bristol,1.9,,67.1,7.8,17.2,20,38,1028,1.6,12.7,2,1.1,14/04/2020,43935Bristol,397,463377,104.4736842
08/04/2020,Bristol,2.3,,65.9,8.7,15.5,20,46,1024.9,1.1,13.8,2.8,1,15/04/2020,43936Bristol,419,463377,105.5415617
09/04/2020,Bristol,2,,68.5,11.9,24.1,36,78,1023.6,1.1,15.2,3.3,1.4,16/04/2020,43937Bristol,447,463377,106.6825776
10/04/2020,Bristol,1.9,,64.3,8.7,27.5,35,82,1023.4,1.6,15.5,4.2,1.3,17/04/2020,43938Bristol,461,463377,103.1319911
11/04/2020,Bristol,2.9,,62,10.6,30,30,78,1022,1.7,15.5,2.4,1,18/04/2020,43939Bristol,474,463377,102.8199566
12/04/2020,Bristol,2.6,,68.7,5.1,29.5,25,68,1013.9,1.7,15.6,3.1,1,19/04/2020,43940Bristol,486,463377,102.5316456
13/04/2020,Bristol,1.5,,67.3,1.4,30.5,18,34,1026.5,1.6,8.7,14.5,5,20/04/2020,43941Bristol,507,463377,104.3209877
14/04/2020,Bristol,1,,65,6.4,28.6,15,38,1028.9,1.6,7.7,3.6,1,21/04/2020,43942Bristol,521,463377,102.7613412
15/04/2020,Bristol,1.4,,62.5,8.7,23.9,22,57,1022.4,1.8,10.8,2.8,1.4,22/04/2020,43943Bristol,542,463377,104.0307102
16/04/2020,Bristol,1.9,,60.6,9.7,25.9,39,78,1015.3,1.9,14.1,3.6,1.7,23/04/2020,43944Bristol,557,463377,102.7675277
17/04/2020,Bristol,1.9,,82.7,7,24,23,61,1015.5,2.1,11.3,9,2.5,24/04/2020,43945Bristol,573,463377,102.8725314
18/04/2020,Bristol,2.2,,91,4.9,20.6,12,34,1018.3,1.8,8.3,4.8,1,25/04/2020,43946Bristol,578,463377,100.8726003
19/04/2020,Bristol,1.2,,68,3.2,31.3,19,57,1020.2,1.9,11.2,7.2,2.5,26/04/2020,43947Bristol,582,463377,100.6920415
20/04/2020,Bristol,1,,67.2,3.7,28.7,19,42,1017.4,2.1,10.5,11.5,3.7,27/04/2020,43948Bristol,592,463377,101.7182131
21/04/2020,Bristol,1.3,,61,4.6,30.5,23,50,1016.6,2.1,13.4,11.2,4,28/04/2020,43949Bristol,604,463377,102.027027
22/04/2020,Bristol,1.3,,67,6.9,27.1,27,57,1019.8,2.2,13.8,8.5,3,29/04/2020,43950Bristol,612,463377,101.3245033
23/04/2020,Bristol,1.4,,70,6.9,26.6,31,65,1020.2,2.3,13.8,6.2,2.5,30/04/2020,43951Bristol,618,463377,100.9803922
24/04/2020,Bristol,4.3,,70.5,9.2,27,32,70,1016,2.6,14.3,4,1.2,01/05/2020,43952Bristol,631,463377,102.1035599
25/04/2020,Bristol,21,,69.3,6.6,29.5,30,70,1014.2,2.6,13.3,4.8,1.8,02/05/2020,43953Bristol,633,463377,100.3169572
