Date,Country,City,Specie,median,variance
14/04/2020,GB,Birmingham,o3,29.8,893.36
14/04/2020,GB,Birmingham,pm25,36,3362.41
14/04/2020,GB,Birmingham,humidity,63.7,2317.17
14/04/2020,GB,Birmingham,wind-speed,1.5,1.4
14/04/2020,GB,Sheffield,wind-speed,0.8,3.32
14/04/2020,GB,Sheffield,pm10,16,96.36
14/04/2020,GB,Sheffield,o3,29.6,832.65
14/04/2020,GB,Sheffield,pm25,40,1241.77
14/04/2020,GB,Sheffield,temperature,8,241.29
14/04/2020,GB,Sheffield,pressure,1023.9,171.66
14/04/2020,GB,Sheffield,no2,6,202.47
14/04/2020,GB,Sheffield,humidity,59.5,1904.91
14/04/2020,GB,Sheffield,wind-gust,2.3,36.31
14/04/2020,GB,Newport,pressure,1026.3,34.67
14/04/2020,GB,Newport,wind-speed,0.6,0.77
14/04/2020,GB,Newport,pm10,14,311.71
14/04/2020,GB,Newport,no2,5.9,396.64
14/04/2020,GB,Newport,co,1,1.12
14/04/2020,GB,Newport,temperature,6.9,419.2
14/04/2020,GB,Newport,so2,1.6,0.05
14/04/2020,GB,Newport,o3,30.5,410.5
14/04/2020,GB,Newport,pm25,34,1374.37
14/04/2020,GB,Newport,humidity,71,2850.54
14/04/2020,GB,Newport,wind-gust,2,16.34
14/04/2020,GB,Leicester,so2,1.7,2.04
14/04/2020,GB,Leicester,wind-gust,5.2,49.27
14/04/2020,GB,Leicester,pm10,12,176.32
14/04/2020,GB,Leicester,pm25,30,1387.47
14/04/2020,GB,Leicester,no2,3.4,175.67
14/04/2020,GB,Leicester,temperature,6.1,124.43
14/04/2020,GB,Leicester,humidity,64,758.09
14/04/2020,GB,Leicester,pressure,1028.8,33.18
14/04/2020,GB,Leicester,wind-speed,2.5,6.65
14/04/2020,GB,Leicester,o3,31.6,227.95
14/04/2020,GB,Manchester,pm10,20,200.57
14/04/2020,GB,Manchester,pm25,48,1108.03
14/04/2020,GB,Manchester,no2,7.8,314.29
14/04/2020,GB,Manchester,pressure,1029,48
14/04/2020,GB,Manchester,wind-gust,2.2,58.42
14/04/2020,GB,Manchester,o3,26.6,638.21
14/04/2020,GB,Manchester,so2,1.4,0.9
14/04/2020,GB,Manchester,temperature,7.5,252.06
14/04/2020,GB,Manchester,humidity,62.4,2477.21
14/04/2020,GB,Manchester,wind-speed,0.8,5.07
14/04/2020,GB,Reading,temperature,8.2,133.23
14/04/2020,GB,Reading,o3,29.5,204.89
14/04/2020,GB,Reading,pm25,21,2166.15
14/04/2020,GB,Reading,no2,7.1,44.93
14/04/2020,GB,Reading,pressure,1027.6,17.44
14/04/2020,GB,Reading,wind-speed,2.2,8.48
14/04/2020,GB,Reading,wind-gust,4,37.25
14/04/2020,GB,Reading,pm10,17,194.89
14/04/2020,GB,Reading,humidity,50,1470.2
14/04/2020,GB,Plymouth,o3,32.7,201.01
14/04/2020,GB,Plymouth,pm25,35,1501.5
14/04/2020,GB,Plymouth,no2,3.5,13.82
14/04/2020,GB,Plymouth,humidity,69.7,484.04
14/04/2020,GB,Plymouth,pressure,1027.7,13.81
14/04/2020,GB,Plymouth,wind-gust,12.6,103.98
14/04/2020,GB,Plymouth,pm10,16,47.59
14/04/2020,GB,Plymouth,temperature,6.7,60.48
14/04/2020,GB,Plymouth,wind-speed,4.6,16.56
14/04/2020,GB,Glasgow,pressure,1029,81.76
14/04/2020,GB,Glasgow,wind-speed,3.3,45.71
14/04/2020,GB,Glasgow,pm10,17,294.05
14/04/2020,GB,Glasgow,no2,4.6,228.26
14/04/2020,GB,Glasgow,temperature,6.6,188.37
14/04/2020,GB,Glasgow,humidity,74.8,1690.69
14/04/2020,GB,Glasgow,dew,2,47.01
14/04/2020,GB,Glasgow,o3,28.9,353.14
14/04/2020,GB,Glasgow,pm25,38,732.86
14/04/2020,GB,Glasgow,so2,3.3,5.45
14/04/2020,GB,Glasgow,wind-gust,6,198.92
14/04/2020,GB,Preston,so2,3.2,87.2
14/04/2020,GB,Preston,humidity,70,2181.36
14/04/2020,GB,Preston,wind-gust,2.3,85.54
14/04/2020,GB,Preston,temperature,6.6,236.51
14/04/2020,GB,Preston,pressure,1028.2,44.46
14/04/2020,GB,Preston,pm10,19,153
14/04/2020,GB,Preston,o3,27,538.82
14/04/2020,GB,Preston,pm25,48,814.18
14/04/2020,GB,Preston,no2,6,137.44
14/04/2020,GB,Preston,wind-speed,1.2,13.3
14/04/2020,GB,Swansea,humidity,66.5,1776.06
14/04/2020,GB,Swansea,wind-speed,1,75.43
14/04/2020,GB,Swansea,pm25,25,3170.66
14/04/2020,GB,Swansea,pm10,19,878.39
14/04/2020,GB,Swansea,o3,31.3,189.15
14/04/2020,GB,Swansea,so2,0.6,0.45
14/04/2020,GB,Swansea,no2,4.2,90.96
14/04/2020,GB,Swansea,temperature,6.5,200.86
14/04/2020,GB,Swansea,pressure,1029.1,43.23
14/04/2020,GB,Swansea,co,1,2.05
14/04/2020,GB,Southend-on-Sea,o3,33.6,181.18
14/04/2020,GB,Southend-on-Sea,pm25,27,2369.36
14/04/2020,GB,Southend-on-Sea,pressure,1027.7,10.91
14/04/2020,GB,Southend-on-Sea,wind-speed,2.1,23.98
14/04/2020,GB,Southend-on-Sea,wind-gust,3.5,88.67
14/04/2020,GB,Southend-on-Sea,pm10,11,10014.9
14/04/2020,GB,Southend-on-Sea,so2,2.1,4.4
14/04/2020,GB,Southend-on-Sea,no2,2.2,58.82
14/04/2020,GB,Southend-on-Sea,temperature,6.6,80.78
14/04/2020,GB,Southend-on-Sea,humidity,61.7,936.15
15/04/2020,GB,Edinburgh,pm10,11,146.06
15/04/2020,GB,Edinburgh,pressure,1020,22.22
15/04/2020,GB,Edinburgh,wind-speed,3.7,180.45
15/04/2020,GB,Edinburgh,so2,1,2.39
15/04/2020,GB,Edinburgh,no2,4.6,47.17
15/04/2020,GB,Edinburgh,wind-gust,11.2,453.52
15/04/2020,GB,Edinburgh,dew,5,18.29
15/04/2020,GB,Edinburgh,temperature,8.6,194.41
15/04/2020,GB,Edinburgh,humidity,74,970.83
15/04/2020,GB,Edinburgh,o3,28.8,136.77
15/04/2020,GB,Edinburgh,pm25,30,838.9
15/04/2020,GB,Norwich,pm10,15,322.38
15/04/2020,GB,Norwich,o3,29.3,508
15/04/2020,GB,Norwich,pm25,43,2112.74
15/04/2020,GB,Norwich,no2,4.9,149.81
15/04/2020,GB,Norwich,temperature,9,415.95
15/04/2020,GB,Norwich,humidity,59.6,3359.7
15/04/2020,GB,Norwich,pressure,1024.3,55.48
15/04/2020,GB,Norwich,wind-speed,1.8,5.5
15/04/2020,GB,Norwich,wind-gust,5.4,78.74
15/04/2020,GB,Liverpool,pm25,55,1854.96
15/04/2020,GB,Liverpool,no2,8.5,137.53
15/04/2020,GB,Liverpool,dew,3.5,20.36
15/04/2020,GB,Liverpool,humidity,65.2,2508.11
15/04/2020,GB,Liverpool,wind-gust,5.4,43.34
15/04/2020,GB,Liverpool,so2,4.4,37.79
15/04/2020,GB,Liverpool,o3,27.9,759.39
15/04/2020,GB,Liverpool,temperature,10.2,228.95
15/04/2020,GB,Liverpool,pressure,1021,80.8
15/04/2020,GB,Liverpool,wind-speed,2,11.66
15/04/2020,GB,Liverpool,pm10,23,437.75
15/04/2020,GB,Belfast,o3,22.8,475.42
15/04/2020,GB,Belfast,dew,5,33.96
15/04/2020,GB,Belfast,wind-speed,2.8,40.97
15/04/2020,GB,Belfast,pressure,1022.5,28.92
15/04/2020,GB,Belfast,temperature,7.5,105.46
15/04/2020,GB,Belfast,humidity,78.5,698.32
15/04/2020,GB,Belfast,co,1.4,0.35
15/04/2020,GB,Belfast,pm10,25,170.07
15/04/2020,GB,Belfast,so2,2.1,19.08
15/04/2020,GB,Belfast,pm25,56,299.82
15/04/2020,GB,Belfast,no2,9.6,349.65
15/04/2020,GB,Coventry,pm10,17,99.65
15/04/2020,GB,Coventry,pm25,48,499.15
15/04/2020,GB,Coventry,pressure,1022.3,75.45
15/04/2020,GB,Coventry,wind-speed,1,2.22
15/04/2020,GB,Coventry,wind-gust,0.7,41.51
15/04/2020,GB,Coventry,o3,31,2520.81
15/04/2020,GB,Coventry,no2,5.1,380.12
15/04/2020,GB,Coventry,temperature,9.4,441.94
15/04/2020,GB,Coventry,humidity,60.5,5353.28
15/04/2020,GB,Leeds,wind-speed,2.3,13.49
15/04/2020,GB,Leeds,wind-gust,3.5,121.88
15/04/2020,GB,Leeds,o3,29.6,515.66
15/04/2020,GB,Leeds,no2,6,102.12
15/04/2020,GB,Leeds,co,5,1.4
15/04/2020,GB,Leeds,pm25,49,1090.49
15/04/2020,GB,Leeds,pressure,1004.9,33.34
15/04/2020,GB,Leeds,humidity,63.8,3652.17
15/04/2020,GB,Leeds,pm10,17,118.28
15/04/2020,GB,Leeds,so2,0.9,0.14
15/04/2020,GB,Leeds,temperature,11.9,338.78
15/04/2020,GB,Cardiff,humidity,67.7,5279.51
15/04/2020,GB,Cardiff,pressure,1022.3,218.23
15/04/2020,GB,Cardiff,o3,32.2,1095.05
15/04/2020,GB,Cardiff,pm25,53,1954.59
15/04/2020,GB,Cardiff,no2,6.4,170.76
15/04/2020,GB,Cardiff,wind-speed,1.8,42.4
15/04/2020,GB,Cardiff,pm10,21,836.66
15/04/2020,GB,Cardiff,so2,1.7,0.39
15/04/2020,GB,Cardiff,temperature,9.3,370.49
15/04/2020,GB,Cardiff,wind-gust,5.2,167.79
15/04/2020,GB,Cardiff,co,1.4,9.37
15/04/2020,GB,Bristol,pm10,22,426.15
15/04/2020,GB,Bristol,pm25,57,1737.31
15/04/2020,GB,Bristol,temperature,10.8,298.05
15/04/2020,GB,Bristol,pressure,1022.4,86.39
15/04/2020,GB,Bristol,wind-speed,1.4,16.97
15/04/2020,GB,Bristol,o3,23.9,1726
15/04/2020,GB,Bristol,no2,8.7,243.99
15/04/2020,GB,Bristol,co,1.4,9.16
15/04/2020,GB,Bristol,so2,1.8,0.18
15/04/2020,GB,Bristol,humidity,62.5,4079.59
15/04/2020,GB,Bristol,wind-gust,2.8,97.78
15/04/2020,GB,London,humidity,65.5,2718.52
15/04/2020,GB,London,pressure,1022.8,80.74
15/04/2020,GB,London,dew,2.5,7.95
15/04/2020,GB,London,so2,1.7,68.51
15/04/2020,GB,London,pm25,59,2704.64
15/04/2020,GB,London,temperature,9.7,227.04
15/04/2020,GB,London,co,2.8,6.07
15/04/2020,GB,London,wind-speed,3.3,69.7
15/04/2020,GB,London,wind-gust,7.2,170.21
15/04/2020,GB,London,o3,21.6,671.83
15/04/2020,GB,London,no2,15.4,417.02
15/04/2020,GB,London,pm10,27,644.88
15/04/2020,GB,Birmingham,pm10,20,733.66
15/04/2020,GB,Birmingham,so2,1.3,0.33
15/04/2020,GB,Birmingham,no2,8.1,698.62
15/04/2020,GB,Birmingham,temperature,9.8,342.07
15/04/2020,GB,Birmingham,pressure,1022.8,70.09
15/04/2020,GB,Birmingham,wind-gust,4.3,56.08
15/04/2020,GB,Birmingham,o3,29,1551.58
15/04/2020,GB,Birmingham,pm25,52,2762.85
15/04/2020,GB,Birmingham,humidity,58.2,3864.76
15/04/2020,GB,Birmingham,wind-speed,2,6.9
15/04/2020,GB,Sheffield,wind-speed,0.5,1.9
15/04/2020,GB,Sheffield,pm10,19,508.19
15/04/2020,GB,Sheffield,o3,30.7,1744.65
15/04/2020,GB,Sheffield,pm25,56,2608.52
15/04/2020,GB,Sheffield,temperature,12.2,347.83
15/04/2020,GB,Sheffield,pressure,1017.6,162.51
15/04/2020,GB,Sheffield,no2,7.8,697.49
15/04/2020,GB,Sheffield,humidity,48.2,3383.23
15/04/2020,GB,Sheffield,wind-gust,1.7,22.04
15/04/2020,GB,Newport,pressure,1019.7,89.88
15/04/2020,GB,Newport,wind-speed,0.2,0.33
15/04/2020,GB,Newport,pm10,18,623.11
15/04/2020,GB,Newport,no2,9.4,346.16
15/04/2020,GB,Newport,co,1.4,9.37
15/04/2020,GB,Newport,temperature,9.8,708.36
15/04/2020,GB,Newport,so2,1.8,0.19
15/04/2020,GB,Newport,o3,24.4,1897.22
15/04/2020,GB,Newport,pm25,55,2690.38
15/04/2020,GB,Newport,humidity,61,5600.93
15/04/2020,GB,Newport,wind-gust,1.5,13.25
15/04/2020,GB,Leicester,so2,1.7,1.47
15/04/2020,GB,Leicester,wind-gust,5.5,34.64
15/04/2020,GB,Leicester,pm10,18,95
15/04/2020,GB,Leicester,pm25,53,517.32
15/04/2020,GB,Leicester,no2,6.3,213.99
15/04/2020,GB,Leicester,temperature,9.5,223.21
15/04/2020,GB,Leicester,humidity,58,1894.96
15/04/2020,GB,Leicester,pressure,1022.6,66.08
15/04/2020,GB,Leicester,wind-speed,2.7,10.64
15/04/2020,GB,Leicester,o3,29.3,1238.11
15/04/2020,GB,Manchester,pm10,27,368.31
15/04/2020,GB,Manchester,pm25,64,924.86
15/04/2020,GB,Manchester,no2,13.3,348.27
15/04/2020,GB,Manchester,pressure,1022.9,66.64
15/04/2020,GB,Manchester,wind-gust,2.5,52.53
15/04/2020,GB,Manchester,o3,21.1,1390.58
15/04/2020,GB,Manchester,so2,2.3,1.4
15/04/2020,GB,Manchester,temperature,11,385.64
15/04/2020,GB,Manchester,humidity,61,4935.44
15/04/2020,GB,Manchester,wind-speed,0.8,4.64
15/04/2020,GB,Reading,temperature,10.6,332.03
15/04/2020,GB,Reading,o3,26.6,1380.32
15/04/2020,GB,Reading,pm25,46,1827.16
15/04/2020,GB,Reading,no2,8.7,109.08
15/04/2020,GB,Reading,pressure,1021.3,80.37
15/04/2020,GB,Reading,wind-speed,1.8,11.89
15/04/2020,GB,Reading,wind-gust,3.2,31.78
15/04/2020,GB,Reading,pm10,25,576.17
15/04/2020,GB,Reading,humidity,52.5,4227.91
15/04/2020,GB,Plymouth,o3,36,400.45
15/04/2020,GB,Plymouth,pm25,42,2172.68
15/04/2020,GB,Plymouth,no2,4.6,21.75
15/04/2020,GB,Plymouth,humidity,56.5,3321.96
15/04/2020,GB,Plymouth,pressure,1020.8,94.21
15/04/2020,GB,Plymouth,wind-gust,14,157.28
15/04/2020,GB,Plymouth,pm10,18,194.6
15/04/2020,GB,Plymouth,temperature,10.7,99.05
15/04/2020,GB,Plymouth,wind-speed,5.3,27.92
15/04/2020,GB,Glasgow,pressure,1023,63.88
15/04/2020,GB,Glasgow,wind-speed,4.1,25.3
15/04/2020,GB,Glasgow,pm10,11,311.52
15/04/2020,GB,Glasgow,no2,4.2,100.29
15/04/2020,GB,Glasgow,temperature,8.4,142.11
15/04/2020,GB,Glasgow,humidity,80,1000.64
15/04/2020,GB,Glasgow,dew,4,44.38
15/04/2020,GB,Glasgow,o3,28.1,106.51
15/04/2020,GB,Glasgow,pm25,30,1221.69
15/04/2020,GB,Glasgow,so2,6,23.52
15/04/2020,GB,Glasgow,wind-gust,8.8,129.41
15/04/2020,GB,Preston,so2,4.4,38.84
15/04/2020,GB,Preston,humidity,71.5,4337.51
15/04/2020,GB,Preston,wind-gust,2.7,93.05
15/04/2020,GB,Preston,temperature,9,397.49
15/04/2020,GB,Preston,pressure,1022,59.17
15/04/2020,GB,Preston,pm10,22,501
15/04/2020,GB,Preston,o3,26.5,1465.59
15/04/2020,GB,Preston,pm25,57,1382.44
15/04/2020,GB,Preston,no2,8.9,253.47
15/04/2020,GB,Preston,wind-speed,1.6,14.19
15/04/2020,GB,Swansea,humidity,56.5,4990.83
15/04/2020,GB,Swansea,wind-speed,1,8.98
15/04/2020,GB,Swansea,pm25,46,11123.7
15/04/2020,GB,Swansea,pm10,23,2167.54
15/04/2020,GB,Swansea,o3,35,696.45
15/04/2020,GB,Swansea,so2,0.6,0.3
15/04/2020,GB,Swansea,no2,4.6,207.93
15/04/2020,GB,Swansea,temperature,9.5,402.32
15/04/2020,GB,Swansea,pressure,1022.5,113.16
15/04/2020,GB,Swansea,co,1.5,3.26
15/04/2020,GB,Southend-on-Sea,o3,30.2,1083.18
15/04/2020,GB,Southend-on-Sea,pm25,66,4881.68
15/04/2020,GB,Southend-on-Sea,pressure,1023.1,226.06
15/04/2020,GB,Southend-on-Sea,wind-speed,2,6.18
15/04/2020,GB,Southend-on-Sea,wind-gust,3.6,65.81
15/04/2020,GB,Southend-on-Sea,pm10,25,2623.19
15/04/2020,GB,Southend-on-Sea,so2,1.1,6.5
15/04/2020,GB,Southend-on-Sea,no2,5.6,267.07
15/04/2020,GB,Southend-on-Sea,temperature,10,278.03
15/04/2020,GB,Southend-on-Sea,humidity,64.4,4001.88
16/04/2020,GB,Edinburgh,pm10,10,204.75
16/04/2020,GB,Edinburgh,pressure,1020,20.33
16/04/2020,GB,Edinburgh,wind-speed,1.8,99.03
16/04/2020,GB,Edinburgh,so2,1.1,1699.62
16/04/2020,GB,Edinburgh,no2,3.7,196.9
16/04/2020,GB,Edinburgh,wind-gust,5.7,247.07
16/04/2020,GB,Edinburgh,dew,5,40.88
16/04/2020,GB,Edinburgh,temperature,7.2,69.24
16/04/2020,GB,Edinburgh,humidity,81.3,980.38
16/04/2020,GB,Edinburgh,co,0.2,0
16/04/2020,GB,Edinburgh,o3,29.8,272.02
16/04/2020,GB,Edinburgh,pm25,25,473.38
16/04/2020,GB,Norwich,pm10,25,764.04
16/04/2020,GB,Norwich,o3,29.5,2036.53
16/04/2020,GB,Norwich,pm25,70,3495.2
16/04/2020,GB,Norwich,no2,7.5,425.33
16/04/2020,GB,Norwich,temperature,9.5,406.16
16/04/2020,GB,Norwich,humidity,79,3169.24
16/04/2020,GB,Norwich,pressure,1018.2,6.62
16/04/2020,GB,Norwich,wind-speed,2.1,11.04
16/04/2020,GB,Norwich,wind-gust,6.3,80.22
16/04/2020,GB,Liverpool,pm25,63,793.2
16/04/2020,GB,Liverpool,no2,6.7,369.56
16/04/2020,GB,Liverpool,dew,5,34.49
16/04/2020,GB,Liverpool,humidity,53.5,3220.54
16/04/2020,GB,Liverpool,wind-gust,9.1,202.67
16/04/2020,GB,Liverpool,so2,4.6,9.54
16/04/2020,GB,Liverpool,o3,32.1,1743.22
16/04/2020,GB,Liverpool,temperature,12.5,288.3
16/04/2020,GB,Liverpool,pressure,1015,32.24
16/04/2020,GB,Liverpool,wind-speed,3.3,38.5
16/04/2020,GB,Liverpool,pm10,28,509.09
16/04/2020,GB,Belfast,o3,28.9,16.32
16/04/2020,GB,Belfast,dew,7,13.03
16/04/2020,GB,Belfast,wind-speed,5.4,7.05
16/04/2020,GB,Belfast,pressure,1018,7.76
16/04/2020,GB,Belfast,temperature,10,84.23
16/04/2020,GB,Belfast,humidity,76,948.32
16/04/2020,GB,Belfast,co,1.3,0.19
16/04/2020,GB,Belfast,pm10,16,285.82
16/04/2020,GB,Belfast,so2,1.8,3.08
16/04/2020,GB,Belfast,pm25,34,1341.22
16/04/2020,GB,Belfast,no2,6,136.17
16/04/2020,GB,Coventry,pm10,36,581.28
16/04/2020,GB,Coventry,pm25,83,1323.59
16/04/2020,GB,Coventry,pressure,1015,8.65
16/04/2020,GB,Coventry,wind-speed,1.6,8.07
16/04/2020,GB,Coventry,wind-gust,2.3,53.42
16/04/2020,GB,Coventry,o3,39.2,2520.8
16/04/2020,GB,Coventry,no2,5.8,175.97
16/04/2020,GB,Coventry,temperature,12.7,469.92
16/04/2020,GB,Coventry,humidity,58.5,4120.98
16/04/2020,GB,Leeds,wind-speed,1.5,5.42
16/04/2020,GB,Leeds,wind-gust,5.5,75.37
16/04/2020,GB,Leeds,o3,32.1,1051.11
16/04/2020,GB,Leeds,no2,5.2,40.67
16/04/2020,GB,Leeds,co,4.7,1.03
16/04/2020,GB,Leeds,pm25,57,736.12
16/04/2020,GB,Leeds,pressure,1000.7,12.9
16/04/2020,GB,Leeds,humidity,75,5162.84
16/04/2020,GB,Leeds,pm10,21,197.31
16/04/2020,GB,Leeds,so2,0.9,0.33
16/04/2020,GB,Leeds,temperature,10.5,297.74
16/04/2020,GB,Cardiff,humidity,60.9,2017.61
16/04/2020,GB,Cardiff,pressure,1014.9,8.28
16/04/2020,GB,Cardiff,o3,25.3,1018.75
16/04/2020,GB,Cardiff,pm25,68,1726.39
16/04/2020,GB,Cardiff,no2,7.8,241.87
16/04/2020,GB,Cardiff,wind-speed,1.4,47.49
16/04/2020,GB,Cardiff,pm10,28,1129.84
16/04/2020,GB,Cardiff,so2,2.1,0.56
16/04/2020,GB,Cardiff,temperature,11.5,317.7
16/04/2020,GB,Cardiff,wind-gust,3.6,181.08
16/04/2020,GB,Cardiff,co,1.9,8.35
16/04/2020,GB,Bristol,pm10,39,611.06
16/04/2020,GB,Bristol,pm25,78,2152.3
16/04/2020,GB,Bristol,temperature,14.1,305.36
16/04/2020,GB,Bristol,pressure,1015.3,9.79
16/04/2020,GB,Bristol,wind-speed,1.7,23.45
16/04/2020,GB,Bristol,o3,25.9,1781.65
16/04/2020,GB,Bristol,no2,9.7,201.65
16/04/2020,GB,Bristol,co,1.9,8.15
16/04/2020,GB,Bristol,so2,1.9,0.47
16/04/2020,GB,Bristol,humidity,60.6,2382.72
16/04/2020,GB,Bristol,wind-gust,3.6,95.6
16/04/2020,GB,London,humidity,69.7,2478.72
16/04/2020,GB,London,pressure,1016,14.02
16/04/2020,GB,London,dew,5,14.56
16/04/2020,GB,London,so2,2.8,87.03
16/04/2020,GB,London,pm25,97,5696.51
16/04/2020,GB,London,temperature,12.1,227.88
16/04/2020,GB,London,co,1.4,24.8
16/04/2020,GB,London,wind-speed,3.3,57.13
16/04/2020,GB,London,wind-gust,6.7,117.22
16/04/2020,GB,London,o3,17.7,586.65
16/04/2020,GB,London,no2,19.2,418.66
16/04/2020,GB,London,pm10,43,603.25
16/04/2020,GB,Birmingham,pm10,37,483.76
16/04/2020,GB,Birmingham,so2,1.8,0.52
16/04/2020,GB,Birmingham,no2,7.9,486.77
16/04/2020,GB,Birmingham,temperature,13.3,380.93
16/04/2020,GB,Birmingham,pressure,1016.1,6.92
16/04/2020,GB,Birmingham,wind-gust,6,69
16/04/2020,GB,Birmingham,o3,35.1,2381.45
16/04/2020,GB,Birmingham,pm25,80,976.49
16/04/2020,GB,Birmingham,humidity,59.5,3540.82
16/04/2020,GB,Birmingham,wind-speed,2.5,12.21
16/04/2020,GB,Sheffield,wind-speed,1.6,6.67
16/04/2020,GB,Sheffield,pm10,30,1021.54
16/04/2020,GB,Sheffield,o3,31.1,1743.23
16/04/2020,GB,Sheffield,pm25,70,1952.26
16/04/2020,GB,Sheffield,temperature,10.8,216.44
16/04/2020,GB,Sheffield,pressure,1013.6,118.35
16/04/2020,GB,Sheffield,no2,11.1,275.62
16/04/2020,GB,Sheffield,humidity,60.8,2823.88
16/04/2020,GB,Sheffield,wind-gust,3.1,104.32
16/04/2020,GB,Newport,pressure,1012.5,9.78
16/04/2020,GB,Newport,wind-speed,0.3,1.45
16/04/2020,GB,Newport,pm10,28,369.43
16/04/2020,GB,Newport,no2,11.9,510.24
16/04/2020,GB,Newport,co,1.9,8.35
16/04/2020,GB,Newport,temperature,12.5,504.23
16/04/2020,GB,Newport,so2,1.9,0.49
16/04/2020,GB,Newport,o3,29.3,938.95
16/04/2020,GB,Newport,pm25,68,860.53
16/04/2020,GB,Newport,humidity,65,2127.57
16/04/2020,GB,Newport,wind-gust,1.6,17.86
16/04/2020,GB,Leicester,so2,2.2,2.59
16/04/2020,GB,Leicester,wind-gust,8.3,119.59
16/04/2020,GB,Leicester,pm10,33,539.84
16/04/2020,GB,Leicester,pm25,80,1430.87
16/04/2020,GB,Leicester,no2,5.6,349.01
16/04/2020,GB,Leicester,temperature,9,239.91
16/04/2020,GB,Leicester,humidity,63,1109.09
16/04/2020,GB,Leicester,pressure,1016.1,7.12
16/04/2020,GB,Leicester,wind-speed,3.3,40.6
16/04/2020,GB,Leicester,o3,34.1,1461.41
16/04/2020,GB,Manchester,pm10,29,151.2
16/04/2020,GB,Manchester,pm25,64,639.64
16/04/2020,GB,Manchester,no2,10.1,502.4
16/04/2020,GB,Manchester,pressure,1016.4,9.07
16/04/2020,GB,Manchester,wind-gust,6,231.59
16/04/2020,GB,Manchester,o3,30,1481.69
16/04/2020,GB,Manchester,so2,2.6,2.63
16/04/2020,GB,Manchester,temperature,12,283.35
16/04/2020,GB,Manchester,humidity,54.1,3522.51
16/04/2020,GB,Manchester,wind-speed,3.7,38.67
16/04/2020,GB,Reading,temperature,14,282
16/04/2020,GB,Reading,o3,22.1,616.49
16/04/2020,GB,Reading,pm25,102,4259.69
16/04/2020,GB,Reading,no2,13.6,101.37
16/04/2020,GB,Reading,pressure,1014.5,9.13
16/04/2020,GB,Reading,wind-speed,2,2.47
16/04/2020,GB,Reading,wind-gust,3.6,7.63
16/04/2020,GB,Reading,pm10,46,520.35
16/04/2020,GB,Reading,humidity,54,2230.71
16/04/2020,GB,Plymouth,o3,31.4,250.39
16/04/2020,GB,Plymouth,pm25,66,1420.44
16/04/2020,GB,Plymouth,no2,7.9,105.41
16/04/2020,GB,Plymouth,humidity,64.8,828.34
16/04/2020,GB,Plymouth,pressure,1013.3,5.66
16/04/2020,GB,Plymouth,wind-gust,8.1,250.63
16/04/2020,GB,Plymouth,pm10,25,218.88
16/04/2020,GB,Plymouth,temperature,13,104.11
16/04/2020,GB,Plymouth,wind-speed,3.3,37.9
16/04/2020,GB,Glasgow,pressure,1020,49.19
16/04/2020,GB,Glasgow,wind-speed,4.5,81.25
16/04/2020,GB,Glasgow,pm10,11,168.36
16/04/2020,GB,Glasgow,no2,5.1,242.3
16/04/2020,GB,Glasgow,temperature,8.7,151.24
16/04/2020,GB,Glasgow,humidity,74,1841.85
16/04/2020,GB,Glasgow,dew,3,43.79
16/04/2020,GB,Glasgow,o3,27.7,892.27
16/04/2020,GB,Glasgow,pm25,25,885.84
16/04/2020,GB,Glasgow,so2,6.1,1.97
16/04/2020,GB,Glasgow,wind-gust,8.1,350.63
16/04/2020,GB,Preston,so2,4.6,9.79
16/04/2020,GB,Preston,humidity,57.2,5124.47
16/04/2020,GB,Preston,wind-gust,14.4,523.9
16/04/2020,GB,Preston,temperature,11.9,392.08
16/04/2020,GB,Preston,pressure,1015.2,9.28
16/04/2020,GB,Preston,pm10,24,186.74
16/04/2020,GB,Preston,o3,35.7,1547.65
16/04/2020,GB,Preston,pm25,57,640.46
16/04/2020,GB,Preston,no2,5.9,116.78
16/04/2020,GB,Preston,wind-speed,6.5,99.35
16/04/2020,GB,Swansea,humidity,56.3,3348.82
16/04/2020,GB,Swansea,wind-speed,1,7.38
16/04/2020,GB,Swansea,pm25,57,1478.42
16/04/2020,GB,Swansea,pm10,29,1836.41
16/04/2020,GB,Swansea,o3,36.6,949.7
16/04/2020,GB,Swansea,so2,0.6,0.41
16/04/2020,GB,Swansea,no2,5.5,272.82
16/04/2020,GB,Swansea,temperature,15.3,377.53
16/04/2020,GB,Swansea,pressure,1014.8,15.81
16/04/2020,GB,Swansea,co,2.2,2.25
16/04/2020,GB,Southend-on-Sea,o3,21.2,825.63
16/04/2020,GB,Southend-on-Sea,pm25,101,5011.89
16/04/2020,GB,Southend-on-Sea,pressure,1016.4,290
16/04/2020,GB,Southend-on-Sea,wind-speed,1.3,5.04
16/04/2020,GB,Southend-on-Sea,wind-gust,3,43.44
16/04/2020,GB,Southend-on-Sea,pm10,43,1031.8
16/04/2020,GB,Southend-on-Sea,so2,2.9,15.17
16/04/2020,GB,Southend-on-Sea,no2,10.4,174.82
16/04/2020,GB,Southend-on-Sea,temperature,11.6,272.46
16/04/2020,GB,Southend-on-Sea,humidity,79.6,3150.4
17/04/2020,GB,Edinburgh,pm10,12,155.97
17/04/2020,GB,Edinburgh,pressure,1022,5.95
17/04/2020,GB,Edinburgh,wind-speed,3,94.75
17/04/2020,GB,Edinburgh,so2,1.6,2.21
